url,category,tags
https://www.alura.com.br/curso-online-maya-modelagem-de-personagem,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-marketing-viral,business,"[""Business""]"
https://www.alura.com.br/curso-online-marketing-digital-canais-pagos,business,"[""Business""]"
https://www.alura.com.br/curso-online-marketing-conteudo,business,"[""Business""]"
https://www.alura.com.br/curso-online-manipulacao-fotografica,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-maratona-de-programacao-introducao-e-boas-praticas-de-um-programador-maratonista,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-manipulacao-dados-com-sql-server-2017,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-machine-learning-classificacao-ii,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-lua-do-zero-ao-jogo-com-love2d,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-logica-programacao-pratica-com-desenho-animacoes-em-jogo,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-linux-ubuntu-processos,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-machine-learning-introducao-aos-sistemas-de-recomendacoes,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-machine-learning-aprendizado-supervisionado,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-lua-criando-mapas-e-ataques,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-logica-programacao-javascript-html,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-linux-ubuntu,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-7,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-9,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-8,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-6,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-4,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-2,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-11,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-5,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-3,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-12,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linux-essentials-10,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linq-c-sharp-parte-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-linkedin-ads,business,"[""Business""]"
https://www.alura.com.br/curso-online-linux-essentials-1,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-linq-c-sharp,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-linkedin,business,"[""Business""]"
https://www.alura.com.br/curso-online-lightroom-2,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-lideranca-seja-lider-tecnicas-avancadas,business,"[""Business""]"
https://www.alura.com.br/curso-online-less-css-simples-e-produtivo,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-linguagem-fotografica,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-lightroom,arts_and_design,"[""Design & UX""]"
https://www.alura.com.br/curso-online-lideranca-seja-lider-estilo-de-lideranca,business,"[""Business""]"
https://www.alura.com.br/curso-online-lean-inbound-na-pratica,business,"[""Business""]"
https://www.alura.com.br/curso-online-lean,business,"[""Business""]"
https://www.alura.com.br/curso-online-layout-android-1,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-lean-inbound-fundamentos,business,"[""Business""]"
https://www.alura.com.br/curso-online-layout-android-2,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-laravel-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-laboratorio-java-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-laboratorio-java,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-kpis-ecommerce-aprofundando,business,"[""Business""]"
https://www.alura.com.br/curso-online-agile-avancado,business,"[""Business""]"
https://www.alura.com.br/curso-online-laravel,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-kubernetes,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-kpis-ecommerce-monitoramento,business,"[""Business""]"
https://www.alura.com.br/curso-online-kpis-ecommerce,business,"[""Business""]"
https://www.alura.com.br/curso-online-jsf-primefaces,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-jsf,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-jquery-a-biblioteca-do-mercado,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-jstl,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-jsf-cdi,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-jquery-a-biblioteca-do-mercado-parte-2,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-jpa-avancado,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-jms,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-javascript-padroes-abordagem-funcional,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-jogos-mobile-com-unity,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-jdbc,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-javascript-programando-na-linguagem-web,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-javascript-es6-orientacao-a-objetos-parte-2,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-java8-lambdas,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-trabalhando-com-io,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-javascript-es6-orientacao-a-objetos-parte-3,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-javascript-es6-orientacao-a-objetos-parte-1,computer_science,"[""Front-end""]"
https://www.alura.com.br/curso-online-java-util-lambdas,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-reflection-meta-programacao,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-primeiros-passos,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-introducao-orientacao-objetos,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-reflection-anotacoes-injecao-dependencia,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-pacotes-e-java-lang,computer_science,"[""Programação""]"
